prioridad,tiempo_resolucion_horas,reaperturas_contador,costo_reparacion_usd,satisfaccion_cliente,encuesta_respondida,carga_tecnico,ticket_reabierto,costo_por_hora_resolucion,canal_ingreso_Correo Electrónico,canal_ingreso_Llamada Telefónica,canal_ingreso_Portal Web,canal_ingreso_Presencial,departamento_solicitante_Legal,departamento_solicitante_Marketing,departamento_solicitante_Operaciones,departamento_solicitante_Recursos Humanos,departamento_solicitante_TI,departamento_solicitante_Ventas,ubicacion_usuario_Remoto,ubicacion_usuario_Sede Central,ubicacion_usuario_Sucursal Norte,ubicacion_usuario_Sucursal Sur,categoria_ERP,categoria_Hardware,categoria_Impresoras,categoria_Redes,categoria_Seguridad,categoria_Software,subcategoria_Contraseña,subcategoria_Disco Duro,subcategoria_ERP Login,subcategoria_Office 365,subcategoria_Pantalla,subcategoria_VPN,subcategoria_Wi-Fi,tecnico_asignado_Carlos Ruiz,tecnico_asignado_Elena Diaz,tecnico_asignado_Jorge Soto,tecnico_asignado_Luis Perez,tecnico_asignado_Maria Lopez,franja_horaria_ingreso_Mañana,franja_horaria_ingreso_Noche,franja_horaria_ingreso_Tarde,dia_semana_ingreso_Jueves,dia_semana_ingreso_Lunes,dia_semana_ingreso_Martes,dia_semana_ingreso_Miércoles,dia_semana_ingreso_Sábado,dia_semana_ingreso_Viernes,rango_tiempo_resolucion_Normal,rango_tiempo_resolucion_Lento,rango_tiempo_resolucion_Crítico,sla_cumplido
1.0,-1.0263092853618903,0,-1.2674361941162502,-0.45597753351432074,1,1.1430854696714159,0,-0.07333893845604794,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1.0,-0.10377367416503912,0,-1.7208601674882338,1.3059845719078267,1,1.1430854696714159,0,-0.13068555956413946,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0.0,2.014592057325996,0,-0.6659028985724761,1.3059845719078267,1,-1.465529287633126,0,-0.12725296304020264,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
3.0,-0.6890238668173767,0,-0.5636925057363474,-2.217939638936468,1,1.4612092205622138,0,-0.09630101759228071,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.0,0.7047781295790219,0,0.35494434463099,-0.45597753351432074,1,-0.7020322854952114,0,-0.11668572049893633,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0.0,-0.48905227479493796,1,-1.5916011226837616,0.425003519196753,1,-0.7020322854952114,1,-0.12733497046568917,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
1.0,0.12086108087350043,0,-1.1111883394938076,1.3059845719078267,1,1.1430854696714159,0,-0.12467558681062549,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
1.0,1.0680598550864522,0,0.0041496591477424806,0.425003519196753,0,1.1430854696714159,0,-0.12126642097968479,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
2.0,2.4798592947648697,1,0.7783275585160081,1.3059845719078267,1,1.1430854696714159,1,-0.12268397790595224,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
0.0,-0.3057449821077024,1,-0.8098232702181961,1.3059845719078267,1,-1.465529287633126,1,-0.11629911406449976,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
0.0,0.03287358038362733,1,1.3553255724070816,1.3059845719078267,1,1.1430854696714159,1,-0.096945361649675,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
1.0,-1.034974721016196,0,-0.1794460581949057,0.425003519196753,1,1.1430854696714159,0,0.0527299052097688,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1.0,-0.494384850582203,0,0.42861003173946455,1.3059845719078267,1,1.4612092205622138,0,-0.08718647801677608,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
2.0,-0.4443919525765933,0,1.5517275099294323,-2.217939638936468,1,-1.465529287633126,0,-0.06963688896265531,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
0.0,-0.6243663853967882,3,0.9694633868055837,0.425003519196753,0,1.1430854696714159,1,-0.0627365498752874,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
0.0,-0.675025855375806,1,-1.471737295487763,0.425003519196753,1,-1.465529287633126,1,-0.12221536404602912,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
0.0,0.8874188502928492,1,0.06076033340007162,1.3059845719078267,1,1.4612092205622138,1,-0.119942586825402,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
1.0,1.0387306882564946,1,-1.6846556665129069,0.425003519196753,0,-0.1294095338917753,1,-0.13117760411705875,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
0.0,-0.6197003815829313,0,0.7933479382594907,1.3059845719078267,1,-0.320283784426254,0,-0.06766871075097822,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
3.0,0.47147793888617656,0,-1.4884930975920463,-0.45597753351432074,1,-0.320283784426254,0,-0.12930314867736628,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2.0,-0.7690125036263522,0,1.1532984727497217,-0.45597753351432074,1,1.1430854696714159,0,-0.03026160938261534,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
1.0,-0.623033241449972,2,1.0923193215202047,0.425003519196753,1,1.1430854696714159,1,-0.05987800532975638,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
2.0,-1.1442925246551292,0,-0.09824026013950334,-2.217939638936468,1,-0.1294095338917753,0,2.95227816348406,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.0,0.9980697978785987,1,1.7226965335434952,-1.3369585862253945,1,-0.1294095338917753,1,-0.11047658685495503,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0.0,-0.8936614626536724,0,-1.7414458672163533,-1.3369585862253945,1,-1.465529287633126,0,-0.12751070066316036,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2.0,0.6374543602648007,2,1.552505457884274,-2.217939638936468,1,1.1430854696714159,1,-0.10737202003296438,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1
1.0,-0.061779639840326916,0,1.2774709347725364,0.425003519196753,1,-0.1294095338917753,0,-0.09483659928002097,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
0.0,-0.5623751918698322,0,1.0607825082739282,0.425003519196753,1,1.1430854696714159,0,-0.06800845579942247,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
3.0,1.2640320152684423,0,0.883410374570014,1.3059845719078267,1,-0.320283784426254,0,-0.11738864128882101,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
3.0,-0.7476822004772922,1,0.7230932537222455,0.425003519196753,1,-1.465529287633126,1,-0.04953335437195356,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1
0.0,-0.6376978248649507,2,1.4061914002236562,-0.45597753351432074,1,-0.320283784426254,1,-0.04984966872740166,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
2.0,-1.0969659145431518,1,-0.8758890042293705,-1.3369585862253945,1,-0.320283784426254,1,0.09604154121316295,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
3.0,-0.9423212167124658,0,-1.0286061719798394,1.3059845719078267,1,-0.320283784426254,0,-0.08200829486462562,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0.0,0.9267465967239288,0,-0.5329934825952853,1.3059845719078267,1,1.1430854696714159,0,-0.12390237394175235,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1.0,-1.0289755732555228,0,-0.1497045094598025,-1.3369585862253945,1,1.1430854696714159,0,0.04686051661423176,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2.0,2.4798592947648697,1,-0.942613001894642,-0.45597753351432074,1,-0.320283784426254,1,-0.12885796551043932,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2.0,-0.43505994494887945,0,-0.33330022680245064,-0.45597753351432074,1,-0.320283784426254,0,-0.10477121311039107,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
0.0,-0.6303655331574614,0,-0.20440023490021322,-2.217939638936468,1,-1.465529287633126,0,-0.09133371067709567,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
3.0,-0.30507841013429426,2,0.9611453279038146,-1.3369585862253945,1,-1.465529287633126,1,-0.08901407207047622,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
1.0,-1.1136302138783551,0,0.02036688189867413,1.3059845719078267,1,-0.7020322854952114,0,0.5038996141972485,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1.0,0.5221374088651943,0,0.0041496591477424806,1.3059845719078267,1,1.4612092205622138,0,-0.11775181703026141,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2.0,-0.2944132585597642,0,-1.4158447270399033,1.3059845719078267,1,1.4612092205622138,0,-0.1257299679954525,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
1.0,0.08153333444242081,0,-1.0022756258159655,-0.45597753351432074,1,-0.1294095338917753,0,-0.12328146057735422,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3.0,1.2407019961991579,0,0.4009031161170245,0.425003519196753,0,1.4612092205622138,0,-0.11988401009291161,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
3.0,-0.685024434976928,1,0.4019802748237285,0.425003519196753,1,-0.7020322854952114,1,-0.06960174292316107,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1
1.0,-0.4670553996724697,0,0.13101501793731707,0.425003519196753,1,1.4612092205622138,0,-0.0946491537360517,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0.0,-0.007787309994268522,0,0.09235698879672016,0.425003519196753,1,-0.1294095338917753,0,-0.1101134111135146,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0.0,0.8774202706917273,0,-0.1609548337298213,0.425003519196753,1,1.1430854696714159,0,-0.12131328236567712,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
3.0,0.20951515333678175,0,-1.455460230586459,0.425003519196753,1,-1.465529287633126,0,-0.1284479283830066,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1.0,-1.082301331128173,0,0.8666545724657305,1.3059845719078267,1,1.4612092205622138,0,0.3758040155872643,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.0,-0.715686745753702,0,-1.3007084297233273,-0.45597753351432074,1,1.1430854696714159,0,-0.1161702452530209,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1.0,2.0072597656185067,0,0.2443560507427198,-0.45597753351432074,1,-0.1294095338917753,0,-0.12348062146782154,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2.0,0.9220805929100719,0,-0.5197683673629759,0.425003519196753,0,-0.320283784426254,0,-0.12380865116976772,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1
3.0,-0.948320364473139,0,-0.8624245203955715,0.425003519196753,1,-0.1294095338917753,0,-0.06987119589261687,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3.0,0.9780726386763547,1,0.4710381163535252,0.425003519196753,1,-0.320283784426254,1,-0.11795097792072876,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2.0,0.11686164903305174,0,-0.6480100956111164,1.3059845719078267,1,-0.7020322854952114,0,-0.11988401009291161,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.0,-0.7723453634933928,1,-1.2191435787656906,1.3059845719078267,1,1.1430854696714159,1,-0.11099206210087044,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
2.0,-0.9303229211911196,0,0.5922184708577177,1.3059845719078267,1,-0.7020322854952114,0,0.010847541479140167,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.0,1.204040537661711,0,1.513308849390325,1.3059845719078267,1,-0.7020322854952114,0,-0.11353429229095337,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1
1.0,-0.3757350393155559,2,-0.11128584892069546,0.425003519196753,1,-0.1294095338917753,1,-0.10313106460066016,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
3.0,-0.39306591062416724,0,0.7812598238842577,1.3059845719078267,1,-1.465529287633126,0,-0.0871161859377876,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1
0.0,0.2781720665978189,0,-0.4406570445706093,0.425003519196753,1,-0.320283784426254,0,-0.11936853484699618,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
2.0,-0.5130488658376305,2,0.12862133192241926,0.425003519196753,1,-0.7020322854952114,1,-0.09200148542748611,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1
1.0,-0.0017881622335953666,1,-1.625052884741956,-2.217939638936468,1,-0.1294095338917753,1,-0.129713185804799,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3.0,-0.24042092871370568,2,-0.22420798667349112,0.425003519196753,1,-1.465529287633126,1,-0.10903559923569142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
2.0,-0.8763305913450612,0,-0.19446643793838825,-1.3369585862253945,1,1.4612092205622138,0,-0.05446551524764437,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0.0,2.4798592947648697,1,-0.008596718881587365,-1.3369585862253945,1,1.1430854696714159,1,-0.12550737641198903,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
1.0,-0.6090352300084012,0,1.371482953007641,0.425003519196753,1,-1.465529287633126,0,-0.055027851879552114,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
1.0,-0.45972310796498017,1,-0.12175822523587258,0.425003519196753,1,1.4612092205622138,1,-0.09981562154170409,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0.0,-0.31507698973541615,0,0.2399875737655315,-2.217939638936468,1,-0.1294095338917753,0,-0.09974532946271562,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
3.0,0.7980982058561599,0,1.1985391384312871,-0.45597753351432074,1,-0.320283784426254,0,-0.11177699031624166,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1.0,-0.8043408182169831,0,-0.520725841768935,-2.217939638936468,1,-1.465529287633126,0,-0.08281665377299299,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
2.0,-0.43039394113502255,0,-1.4609657084207235,-0.45597753351432074,1,1.1430854696714159,0,-0.12535507690751402,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
3.0,-0.2790821031713772,0,0.9436714199950618,-0.45597753351432074,1,-0.7020322854952114,0,-0.09056049780822252,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1
2.0,1.192042242140364,0,0.04909111407744575,0.425003519196753,0,1.4612092205622138,0,-0.12158273533513292,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,-0.44505852455000144,1,1.0521053964699245,-0.45597753351432074,1,-0.320283784426254,1,-0.07879828992415225,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
3.0,-1.0556384521918478,0,0.3402830177897421,1.3059845719078267,1,-0.320283784426254,0,0.1631704766471496,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3.0,-0.18976145873468786,2,0.5094567768926319,0.425003519196753,1,1.4612092205622138,1,-0.10029595074812529,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
2.0,0.8794199866119515,0,-1.230573429486827,-0.45597753351432074,1,-0.1294095338917753,0,-0.12820190610654694,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0.0,-0.8956611785738968,0,1.4987073646994498,0.425003519196753,0,1.4612092205622138,0,0.037710830999232885,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2.0,-0.8430019926746547,0,-0.5843380476148394,1.3059845719078267,1,1.4612092205622138,0,-0.07933719586306384,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
3.0,-0.9669843797285668,0,1.5766218444843676,-0.45597753351432074,1,1.1430854696714159,0,0.10879955354956986,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3.0,0.8387590962340558,0,1.3850671211421848,-0.45597753351432074,1,1.4612092205622138,0,-0.11096863140787429,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
0.0,0.10686306943192965,0,1.5732706840635104,1.3059845719078267,1,-1.465529287633126,0,-0.09675791610570575,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1
0.0,-1.1369602329476398,0,-0.024694257331773908,0.425003519196753,1,-0.320283784426254,0,1.475558737401335,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,2.4798592947648697,0,0.015280299117016536,0.425003519196753,1,1.4612092205622138,0,-0.12542536898650247,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
1.0,-0.8996606104143456,0,0.3071304664834098,-2.217939638936468,1,1.1430854696714159,0,-0.02131108465808379,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2.0,-0.4457250965234095,0,0.3531490801198167,-0.45597753351432074,1,-0.1294095338917753,0,-0.09167345572553992,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
3.0,0.5587988674026414,0,0.38857563314030175,1.3059845719078267,1,-0.320283784426254,0,-0.11511586406819388,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1.0,-0.4443919525765933,0,0.38217252305045063,0.425003519196753,1,1.4612092205622138,0,-0.09121655721211488,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
